country,state,name,overall,foundation,extinct,stadium_name,stadium_size,coord_lat,coord_long,pattern,color_primary,color_secondary,color_third,color_short,color_socks,rivals
United States,,Miami Fusion,64.9,1997,2001,Lockhart Stadium,20450,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Canada,,Cavalry,65.3,2018,-1,ATCO Field,6000,50.8840803,-114.0987956,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Canada,,Forge FC,64.8,2017,-1,Tim Hortons Field,23218,43.2522,-79.83009,Patterns.solid,Colors.orange,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Belize,,Belmopan Bandits,63.1,1978,-1,Isidoro Beaton Stadium,2500,17.2516295,-88.7635945,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Belize,,San Pedro Pirates,61.1,2017,-1,Ambergris Stadium,1000,17.90472143,-87.97909,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Belize,,Verdes FC,62.5,1976,-1,Norman Broaster Stadium,2000,17.1601597,-89.0699064,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Belize,,Altitude,58.0,2013,-1,Michael Ashcroft Stadium,2500,16.539397345961618,-88.41764839576581,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Belize,,Benque D.C. United,55.0,2000,-1,Edmund Marshalleck Stadium,2000,17.073079177217014,-89.13821524256416,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Saprissa,66.8,1935,-1,Ricardo Saprissa Aymá,23112,9.9656632,-84.07525166,Patterns.solid,Colors.grena,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Alajuelense,67.2,1919,-1,Aleandro Morera Soto,17895,10.0218617,-84.2091,Patterns.stripes2,Colors.black,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Cartaginés,64.6,1906,-1,José Rafael Fello Meza Ivankovich,18000,9.8585069,-83.918919,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Herediano,65.3,1921,-1,Eladio Rosabal Cordero,17895,9.99945,-84.12303,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Pérez Zeledón,61.2,1991,-1,Estadio Municipal Pérez Zeledón,6000,9.36878,-83.704733,Patterns.solid,Colors.blue,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Puntarenas,62.7,2004,-1,Estadio Lito Pérez,4100,9.976394,-84.838985,Patterns.solid,Colors.orange,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,San Carlos,62.4,1965,-1,Estádio Carlos Ugalde Álvarez,6200,10.3239866,-84.423708,Patterns.solid,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Santos Guápiles,63.1,1961,-1,Estadio Ebal Rodríguez,3000,10.21137,-83.789813258,Patterns.oneHorStripe,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Sporting San José,63.6,2016,-1,Ernesto Rohrmoser Stadium,3000,9.9425197,-84.1303,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Costa Rica,,Brujas,61.2,2004,2011,"Jorge ""Cuty"" Monge",5500,0,0,Patterns.stripes3,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,Alianza El Salvador,66.4,1958,-1,Estadio Cuscatlán,53400,13.6811446,-89.222373,Patterns.solid,Colors.white,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,Atlético Marte,62.1,1950,-1,Estadio Cuscatlán,53400,13.6812,-89.2224,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,Águila,65.4,1926,-1,Juan Francisco Barraza,15500,13.482514,-88.169,Patterns.solid,Colors.orange,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,CD FAS,64.7,1947,-1,Estádio Óscar Quiteño,17500,13.976406867,-89.56907633,Patterns.solid,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,CD Luis Ángel Firpo,64.4,1923,-1,Estádio Sergio Torres Rivera,10000,13.3497651,-88.43801966,Patterns.stripes3,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,Isidro Metapán,63.2,2000,-1,"Jorge ""Calero"" Suárez",2000,14.332095,-89.44904,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
El Salvador,,Santa Tecla,62.0,2007,-1,Estádio Las Delicias,10000,13.6717297,-89.29938447,Patterns.solid,Colors.green,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Aurora Guatemala,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Antigua Guatemala,65.0,1958,-1,Estadio Pensativo,9000,14.5673481,-90.7381967,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Cobán Imperial,62.5,1924,-1,Estadio Verapaz,15000,15.476322998914501,-90.37713214533113,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Comunicaciones,66.1,1949,-1,Doroteo Guamuch Flores,26000,14.625895,-90.509649,Patterns.solid,Colors.white,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Deportivo Jalapa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Malacateco,61.3,1957,-1,Estadio Santa Lucía,7000,14.336314434373463,-91.016040795009,Patterns.oneHorStripe,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Municipal,66.8,1936,-1,Doroteo Guamuch Flores,26000,14.62516724,-90.5101396,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Suchitepéquez,63.9,1960,-1,Estadio Carlos Salazar Hijo,10500,0,0,Patterns.divided,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Xelajú,64.6,1928,-1,Mario Camposeco,11000,14.842098,-91.51714438,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Deportivo Guastatoya,62.8,1990,-1,Estadio David Cordón Hichos,3100,14.860097,-90.07192,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Guatemala,,Deportivo Xinabajul,57.3,1980,-1,Estadio Los Cuchumatanes,5340,0,0,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Honduras Progreso,61.0,1965,-1,Estadio Humberto Micheletti,5000,15.400855890338358,-87.81534065898735,Patterns.solid,Colors.darkblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Marathón,64.3,1925,-1,Estadio Olímpico Metropolitano,45000,15.47014392,-88.00675,Patterns.solid,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Motagua,66.4,1928,-1,Tiburcio Carias Andino,35000,14.098298,-87.2039269,Patterns.solid,Colors.blue,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Olancho,50.0,2010,-1,Estadio Juan Ramón Brevé Vargas,20000,14.658578547457664,-86.21689282242218,Patterns.sleeves,Colors.lightgreen,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Olimpia-HON,68.2,1965,-1,Tiburcio Carias Andino,30000,14.09869,-87.203603,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Platense-HON,50.0,1960,-1,Estadio Excelsior,12000,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,RCD España,63.7,1929,-1,Francisco Morazán,26781,15.507659,-88.033096,Patterns.solid,Colors.yellow,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Real Sociedad-HON,60.0,1986,-1,Estadio Francisco Martínez Durón,6000,15.655912540712938,-85.98832357462878,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,UPNFM,57.0,2010,-1,Estadio Emilio Williams Agasse,8000,0,0,Patterns.solid,Colors.orange,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Victoria,50.0,1935,-1,Estadio Ceibeño,18000,15.786561387372503,-86.78601453158913,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Honduras,,Vida,61.2,1940,-1,Estádio Nilmo Edwards,18000,15.786427184160678,-86.78586767231687,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,América Managuá,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Deportivo Masaya,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Deportivo Ocotal,50.0,2002,-1,Estadio Glorias del Beisbol,5000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Diriangén,63.1,1917,-1,Estadio Cacique Diriangén,7500,11.8612898,-86.2433238,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Juventus Managua,56.0,1977,-1,Estadio Olímpico del IND Managua,9000,12.131584917443796,-86.28461365660075,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Managua,64.6,2006,-1,Olímpico del IND Managua,9000,12.1314,-86.284694,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Matagalpa,50.0,0,-1,Estadio Carlos Fonseca,2200,0,0,Patterns.stripes4,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Real Estelí,65.9,1961,-1,Estadio Independencia,5000,13.09786,-86.352943,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,UCA,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Nicaragua,,Walter Ferreti,61.0,1987,-1,Estádio Olímpico del IND Manágua,14000,12.1313953,-86.2846917,Patterns.solid,Colors.black,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Alianza FC,63.3,1963,-1,Luis Ernesto Cascarita Tapia,1000,9.03394,-79.470226,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Árabe Unido,60.2,1994,-1,Armando Dely Valdés,4000,9.34405,-79.89594,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Chorrillo,62.8,1974,-1,Estadio Universitario,1000,8.510610131232296,-80.35471875346843,Patterns.stripes3,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Ind. de La Chorrera,61.4,1982,-1,Agustín Muquita Sánchez,3000,8.8873752,-79.775471,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Plaza Amador,63.6,1955,-1,Maracaná de Panamá,6000,8.945835,-79.549585,Patterns.solid,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,San Francisco,63.7,1971,-1,"Estadio Agustín ""Muquita"" Sánchez",3000,8.88742743,-79.77564414,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Santa Gema,56.0,1983,-1,Estadio Agustín Sánchez,3000,8.887443278881438,-79.77565999163791,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,San Miguelito,64.0,1989,-1,Estadio Los Andes II,1450,9.0482316,-79.511241,Patterns.stripes3,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Panama,,Tauro-PAN,65.2,1984,-1,Rommel Fernández,32000,9.0358766,-79.4693139,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,Bassa,50.0,0,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,Empire Club,50.0,1962,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,English Harbour,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,Hoppers,50.0,1969,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,Old Road,50.0,0,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,Parham,50.0,0,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Antigua and Barbuda,,SAP,50.0,1979,-1,Antigua Recreation Ground,9000,0,0,Patterns.solid,Colors.blue,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,Bears,50.0,1996,-1,Thomas Robinson Stadium,9100,0,0,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,Britam United,50.0,0,-1,,0,0,0,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,Cavalier,50.0,0,-1,Thomas Robinson Stadium,9100,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,Dynamos Bahamas,50.0,1957,-1,Davies Field,1700,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,University of the Bahamas,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Bahamas,,Western Warriors,50.0,2007,-1,Roscoe Davies Stadium,500,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Barbados Defence Force,50.0,0,-1,Wildey Turf,2000,0,0,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,UWI Blackbirds,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Brittons Hill United,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Everton Barbados,50.0,1935,-1,,0,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Notre Dame,50.0,1965,-1,Barbados National Stadium,5000,0,0,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Pinelands United,50.0,0,-1,,0,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Pride of Gall Hill,50.0,0,-1,Christ Church,2000,0,0,Patterns.oneHorStripe,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Paradise Barbados,50.0,0,-1,Christ Church,2000,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Youth Milan,50.0,0,-1,,0,0,0,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Barbados,,Weymouth Wales,50.0,1958,-1,Wildey Turf,2000,0,0,Patterns.stripes4,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Artemisa,57.0,2011,-1,Estadio de Guanajay,3000,22.92511000101603,-82.67401031732818,Patterns.solid,Colors.vinho,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Camagüey,53.1,1912,-1,Terreno Sebastopol,1000,21.492864680173575,-77.60572482850189,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Ciego de Ávila,56.1,1978,-1,Complejo Deportivo Sergio Alonso Grandal,3000,22.117432941118214,-78.63147726931318,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Cienfuegos,59.1,1978,-1,Luis Pérez Lozano,4000,22.135928,-80.44393,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Guantánamo,54.0,0,-1,Estadio Rogelio Palacios,5000,8.226783933539524,-70.8269082685331,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,La Habana,58.1,1915,-1,Estadio La Polar,2000,23.097031143893954,-82.40172177679462,Patterns.stripes2,Colors.purple,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Pinar del Rio,61.4,1978,-1,Estadio Capitán San Luis,8000,22.421594,-83.69040778,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Santiago de Cuba,59.6,0,-1,Pista de Atletismo de Rekortan,5000,20.0365537,-75.81123,Patterns.solid,Colors.blue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Cuba,,Villa Clara,62.1,1978,-1,Augusto César Sandino,18000,22.40494586,-79.950525,Patterns.solid,Colors.yellow,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Centre Bath Estate,50.0,1982,-1,Bath Estate Playing Field,0,0,0,Patterns.solid,Colors.blue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Dublanc,50.0,0,-1,Windsor Park Cricket Stadium,12000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Exodus,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Harlem United,50.0,1970,-1,Windsor Park Cricket Stadium,12000,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Kensborough United,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,South East Dominica,50.0,0,-1,Windsor Park,12000,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Dominica,,Spartans SC,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,Hard Rock,50.0,0,-1,Fond Playing Field,1000,0,0,Patterns.solid,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,GBSS,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,Hurricanes,50.0,1957,-1,Alston George Park,1000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,Paradise,50.0,1998,-1,Progress Park,1000,0,0,Patterns.solid,Colors.purple,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,Queens Park Rangers Granada,50.0,1969,-1,Cutbert Peters Park,1000,0,0,Patterns.stripes3,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Grenada,,SAFL,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Guyana,,Alpha United,50.0,1994,-1,Bourda Cricket Ground,10000,0,0,Patterns.sleeves,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Guyana,,Fruta Conquerors,50.0,1982,-1,Georgetown Football Stadium,2000,0,0,Patterns.solid,Colors.orange,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
